tract,hh_type1_income_min,hh_type1_income_max,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income_min,hh_type2_income_max,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income_min,hh_type3_income_max,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income_min,hh_type4_income_max,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income_min,hh_type5_income_max,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income_min,hh_type6_income_max,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income_min,hh_type7_income_max,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income_min,hh_type8_income_max,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'06001435900',77183,77183,77183,2.65,1.19,45.12729,30.22612,14.90117,1.87373,19984.728,146.67919,46.64971,31.51181,15.13791,1.92071,20062.83701,135.70794,37.39851,23.69916,13.69935,1.63522,19588.1965,202.37632,11720,11720,11720,1,1,182.02466,122.32322,59.70144,1.04834,16438.45881,124.42123,184.33147,124.04345,60.28802,1.07217,16504.03747,108.33015,170.31384,113.59022,56.72362,0.92737,16105.53942,206.1099,29126,29126,29126,1,1,78.6549,51.94146,26.71344,1.23156,16470.31005,105.31159,79.69572,52.74628,26.94944,1.25405,16536.41185,88.85032,73.37101,47.85565,25.51535,1.11737,16134.73489,188.87957,58251,58251,58251,1,1,45.10483,30.46596,14.63888,1.37285,16512.87568,92.03776,46.18308,31.42627,14.75681,1.39405,16579.7516,75.80158,39.63096,25.59079,14.04017,1.26522,16173.37051,174.46305,61746,61746,61746,2,0,48.59681,37.74236,10.85445,1.42879,4538.07503,162.34789,51.01384,39.84099,11.17286,1.48071,4603.74108,149.39952,36.32637,27.08837,9.238,1.16522,4204.71197,228.08215,32200,32200,32200,3,1,84.84663,53.92976,30.91687,1.69837,18592.73968,179.8105,86.59267,55.08294,31.50973,1.75217,18671.27681,169.9342,75.98261,48.07549,27.90712,1.42522,18194.03474,229.94894,61746,61746,61746,2.65,1.19,52.58932,34.30332,18.286,1.82652,19813.81038,151.98693,54.0808,35.49484,18.58596,1.87405,19891.59606,141.30831,45.01761,28.25444,16.76318,1.58522,19418.92029,206.19847,92620,92620,92620,4,2,42.24203,26.76645,15.47558,2.27166,26372.04065,150.7637,43.42798,27.73367,15.69431,2.32217,26461.16929,142.52018,36.22135,21.8562,14.36515,2.01522,25919.56642,192.61315
'06001436000',77183,77183,77183,2.65,1.19,44.98531,30.01244,14.97287,1.88267,20107.58804,143.85885,46.45437,31.29199,15.16238,1.92178,20119.06594,138.1309,36.64838,22.75099,13.89739,1.66075,20042.451,176.36493,11720,11720,11720,1,1,161.81841,101.71776,60.10065,1.05656,16555.20836,121.50911,165.53329,105.01484,60.51845,1.07521,16567.06393,111.18499,140.73644,83.00683,57.72961,0.95075,16487.928,180.09851,29126,29126,29126,1,1,74.6979,47.78584,26.91206,1.24477,16558.62553,100.91989,76.02187,48.94992,27.07196,1.26178,16570.53611,90.0105,67.18436,41.1797,26.00466,1.14825,16491.033,162.8307,58251,58251,58251,1,1,43.98897,29.28207,14.7069,1.38325,16563.65663,85.70171,44.97481,30.18722,14.78759,1.39955,16575.64493,74.66006,38.39433,24.14534,14.249,1.29075,16495.623,148.36309,61746,61746,61746,2,0,48.47114,37.51312,10.95802,1.43818,4693.56836,159.78179,50.79293,39.57501,11.21791,1.48178,4701.53688,152.25436,35.29498,25.81187,9.4831,1.19075,4648.347,202.49998,32200,32200,32200,3,1,82.74752,51.59274,31.15478,1.7096,18795.10652,177.44987,84.30266,52.66334,31.63932,1.75521,18805.96388,172.78904,73.92212,45.51708,28.40503,1.45075,18733.491,203.90007,61746,61746,61746,2.65,1.19,52.37063,33.98884,18.38178,1.83559,19953.26697,149.17954,53.83977,35.21722,18.62255,1.87521,19964.70396,143.73127,44.03322,27.01778,17.01544,1.61075,19888.362,180.09851,92620,92620,92620,4,2,42.14005,26.58551,15.55454,2.28259,26543.91964,148.1196,43.27822,27.54719,15.73103,2.32521,26555.83834,144.7872,35.68092,21.12794,14.55298,2.04075,26476.281,167.03098
'06001436100',77183,77183,77183,2.65,1.19,43.58872,30.07325,13.51547,1.68729,17887.34235,199.33615,46.88667,32.40903,14.47764,1.88708,17919.81612,170.47293,39.54329,27.20806,12.33522,1.44222,17847.50839,234.74121,11720,11720,11720,1,1,150.7506,97.79583,52.95477,0.9041,14459.98047,186.61525,165.35259,109.02878,56.32381,1.04118,14481.39216,144.33788,132.83907,84.01693,48.82214,0.73595,14433.71582,238.47479,29126,29126,29126,1,1,66.38289,42.40977,23.97312,1.08859,14553.2247,166.91791,71.36254,45.98912,25.37342,1.22118,14574.33466,123.03753,60.27459,38.01916,22.25544,0.92595,14527.33016,220.74378,58251,58251,58251,1,1,40.49013,27.23356,13.25658,1.2314,14678.62611,152.10784,45.23468,31.25573,13.97895,1.36118,14699.36357,107.00209,34.67023,22.29975,12.37047,1.07222,14653.18849,207.4368,61746,61746,61746,2,0,47.02373,37.85143,9.1723,1.23381,2730.24,219.30077,51.42853,40.98283,10.4457,1.44708,2754.8629,185.40725,41.62058,34.0103,7.61028,0.97222,2700.03631,260.87626,32200,32200,32200,3,1,76.44962,48.85881,27.59081,1.50158,16333.1245,231.03398,84.3171,54.41595,29.90115,1.72118,16368.32211,205.94193,66.79897,42.04214,24.75683,1.23222,16289.94934,261.81314,61746,61746,61746,2.65,1.19,51.90271,35.36456,16.53815,1.63955,17679.98235,204.41135,54.22235,36.46859,17.75376,1.84118,17712.61401,176.0733,49.05733,34.0103,15.04703,1.39222,17639.95472,239.17222,92620,92620,92620,4,2,40.13388,25.89702,14.23687,2.08056,24006.26537,199.25784,43.62321,28.5251,15.09811,2.29118,24049.1319,177.94009,35.85371,22.67329,13.18042,1.82222,23953.68314,225.40726
'06001436200',77183,77183,77183,2.65,1.19,38.28232,26.73786,11.54445,1.41703,14946.22562,282.0632,46.62114,33.35716,13.26397,1.7903,14865.10931,205.92905,36.63896,25.43338,11.20558,1.34347,14962.21147,297.0672,11720,11720,11720,1,1,128.12813,84.92461,43.20353,0.69337,11607.96411,280.57221,146.45275,97.48505,48.9677,0.94658,11557.08535,177.92721,124.51684,82.44928,42.06756,0.64347,11617.99095,300.80078,29126,29126,29126,1,1,58.72065,38.62285,20.0978,0.88234,11859.33741,261.59698,68.97608,46.43254,22.54354,1.1303,11805.92376,157.39252,56.69958,37.08377,19.61581,0.83347,11869.8638,282.13289,58251,58251,58251,1,1,36.67977,25.33214,11.34763,1.02815,12199.22054,248.02891,44.78132,32.17432,12.607,1.2703,12142.30634,141.28454,35.08318,23.98373,11.09945,0.98043,12210.4368,269.06536,61746,61746,61746,2,0,40.35469,33.50372,6.85096,0.95197,433.26748,304.96218,51.34009,42.1898,9.15029,1.3503,397.8998,218.99657,38.18976,31.79193,6.39783,0.87347,440.2375,321.9037,32200,32200,32200,3,1,69.24977,46.44089,22.80888,1.22046,13018.62631,309.42757,82.90374,56.01537,26.88836,1.62658,12941.37267,239.53126,66.55893,44.55401,22.00492,1.14043,13033.85093,323.20225,61746,61746,61746,2.65,1.19,46.80943,32.73914,14.07029,1.37388,14645.86152,285.91089,53.76356,37.54554,16.21801,1.74658,14566.25406,210.35574,45.43896,31.79193,13.64703,1.30043,14661.55001,300.80078,92620,92620,92620,4,2,34.99917,22.53979,12.45938,1.80717,20557.8713,274.1031,43.34187,29.36669,13.97518,2.19658,20448.81089,211.52942,33.35505,21.19439,12.16066,1.73043,20579.36418,286.4347
'06001436300',77183,77183,77183,2.65,1.19,40.66301,28.30509,12.35792,1.54052,16194.85902,210.7176,44.37671,30.62858,13.74814,1.82212,16529.18973,148.14543,38.90961,27.20806,11.70154,1.40756,16037.00649,240.26073,11720,11720,11720,1,1,139.02363,92.044,46.97963,0.78956,12754.49398,204.79227,161.48027,109.87345,51.60682,0.97212,13050.64832,121.76258,128.42084,83.62592,44.79492,0.70336,12614.66624,243.99431,29126,29126,29126,1,1,63.84426,42.15155,21.69271,0.98054,12991.52282,186.74517,73.62411,50.02847,23.59564,1.15628,13275.5177,102.44213,59.22676,38.43251,20.79425,0.89756,12857.4361,226.54841,58251,58251,58251,1,1,37.41384,25.27665,12.13719,1.12116,13311.52825,173.19461,44.22582,31.0878,13.13802,1.29628,13579.13628,89.53155,34.1976,22.53295,11.66465,1.03847,13185.1785,212.69569,61746,61746,61746,2,0,43.34896,35.48435,7.86461,1.08014,1584.04121,233.18089,48.31373,38.60638,9.70736,1.38212,1901.73664,162.83194,41.00487,34.0103,6.99457,0.93756,1434.04295,266.39579,32200,32200,32200,3,1,70.89923,46.21079,24.68843,1.34627,14321.35737,241.11431,82.17229,54.11906,28.05324,1.65628,14695.82761,183.61443,65.5767,42.47695,23.09976,1.1999,14144.55318,268.26257,61746,61746,61746,2.65,1.19,49.58491,34.51774,15.06717,1.49344,15903.59262,215.34661,52.40979,35.59249,16.8173,1.77628,16245.03504,153.7458,48.25116,34.0103,14.24086,1.3599,15742.38234,244.43111,92620,92620,92620,4,2,37.07379,23.91245,13.16135,1.92852,21930.66494,206.77209,40.93659,26.53698,14.39961,2.22212,22318.8977,155.61259,35.24999,22.67329,12.57671,1.7899,21747.36284,230.92679
'06001436401',77183,77183,77183,2.65,1.19,43.28066,29.42373,13.85693,1.72269,18727.50897,169.91535,47.80991,32.93834,14.87157,1.90307,19285.10691,148.68313,37.65713,25.05998,12.59715,1.49871,18035.19243,196.27739,11720,11720,11720,1,1,175.54911,120.64688,54.90223,0.93916,15221.35072,156.59546,196.71245,137.80483,58.90762,1.05664,15873.3691,121.2194,149.27259,99.34349,49.92911,0.7933,14411.80128,200.51856,29126,29126,29126,1,1,75.09847,50.23607,24.8624,1.12684,15391.93666,136.72919,84.96655,58.47657,26.48997,1.24245,15990.31757,100.1466,62.84622,40.00462,22.8416,0.9833,14648.98378,182.15033,58251,58251,58251,1,1,43.04369,29.28713,13.75656,1.27059,15622.38191,122.30437,47.88094,33.3244,14.55654,1.38245,16148.10443,84.62861,37.03773,24.27443,12.7633,1.1317,14969.64206,169.08281,61746,61746,61746,2,0,46.16417,36.70881,9.45536,1.27063,3106.30058,188.8622,52.43959,41.66108,10.77851,1.46307,3637.01968,162.28877,38.37258,30.56004,7.81254,1.0317,2447.35695,221.85592,32200,32200,32200,3,1,81.14128,52.90851,28.23277,1.53815,16940.05057,200.84458,89.68413,58.94386,30.74027,1.73664,17613.18712,182.82345,70.53443,45.41499,25.11944,1.2917,16104.28069,223.2197,61746,61746,61746,2.65,1.19,51.29824,34.3235,16.97474,1.67892,18474.91524,174.71976,55.33564,37.07351,18.26213,1.86063,19064.0795,153.69981,46.28538,30.90906,15.37632,1.4533,17743.4058,200.81822,92620,92620,92620,4,2,41.1356,26.60834,14.52726,2.11635,24870.93882,169.15144,44.42533,28.99773,15.42761,2.30534,25465.43327,154.82161,37.05104,23.64167,13.40937,1.8817,24132.8114,186.94344
'06001436402',77183,77183,77183,2.65,1.19,49.23407,32.50809,16.72598,2.07041,23554.75037,97.15883,49.12783,32.34756,16.78027,2.07971,23573.31051,98.53669,50.87118,34.9818,15.88939,1.92705,23268.74164,75.9263,11720,11720,11720,1,1,230.86899,161.5492,69.31978,1.2349,19317.85211,71.09092,226.45134,157.08282,69.36852,1.23547,19340.43204,70.53485,298.94413,230.37543,68.5687,1.22607,18969.89902,79.65988,29126,29126,29126,1,1,95.76272,65.00572,30.757,1.4155,19513.37311,50.77257,93.97561,63.2085,30.76711,1.41547,19534.2886,50.00017,123.30186,92.70068,30.60118,1.41607,19191.06885,62.67516,58251,58251,58251,1,1,50.95822,34.17348,16.78474,1.55556,19778.09071,35.84944,50.17181,33.38323,16.78858,1.55547,19796.71366,35.06585,63.07661,46.35114,16.72548,1.55705,19491.1141,47.92446,61746,61746,61746,2,0,53.84745,41.08388,12.76357,1.62858,6912.61175,111.01149,53.75414,40.91232,12.84181,1.63971,6933.276,111.60422,55.28542,43.72753,11.55789,1.45705,6594.17902,101.87774,32200,32200,32200,3,1,95.59002,60.67304,34.91698,1.90338,21779.65007,130.40857,94.23961,59.16894,35.07067,1.91547,21801.85315,132.1389,116.39957,83.85093,32.54864,1.71705,21437.50426,103.74452,61746,61746,61746,2.65,1.19,57.39741,36.84433,20.55308,2.02581,23287.92563,102.74801,57.02115,36.39766,20.62349,2.03547,23307.45932,104.13706,63.19552,43.72753,19.468,1.87705,22986.91475,81.34305,92620,92620,92620,4,2,45.64286,28.51529,17.12758,2.4746,30424.12867,101.83793,45.65479,28.47401,17.18077,2.48547,30442.37477,104.13706,45.45917,29.15137,16.3078,2.30705,30142.95934,66.40874
'06001436500',77183,77183,77183,2.65,1.19,41.37737,28.91378,12.46359,1.53276,16915.35698,188.20856,47.95607,33.74791,14.20816,1.89956,16909.34018,132.58335,39.05608,27.20806,11.84802,1.40333,16917.48,207.83588,11720,11720,11720,1,1,163.37642,115.63886,47.73756,0.79043,13321.1849,183.83082,208.09517,153.86677,54.2284,1.05615,13316.38088,105.21754,147.59744,102.15017,45.44727,0.69667,13322.88,211.56946,29126,29126,29126,1,1,66.02624,44.02446,22.00178,0.97782,13642.63167,165.43007,86.6332,61.91439,24.71881,1.23615,13637.73345,84.04682,58.75509,37.71201,21.04308,0.88667,13644.36,194.1461,58251,58251,58251,1,1,37.51193,25.13813,12.3738,1.12521,14078.90804,151.87565,47.52171,33.75557,13.76614,1.37615,14073.88619,69.11251,33.97999,22.09747,11.88251,1.03667,14080.68,181.07857,61746,61746,61746,2,0,44.05238,36.26918,7.78319,1.07305,1630.60182,210.93535,52.73782,42.67102,10.0668,1.45956,1627.99965,145.65087,40.98773,34.0103,6.97743,0.93667,1631.52,233.97094,32200,32200,32200,3,1,71.12184,46.3493,24.77254,1.33737,14783.905,217.37701,88.49339,59.59089,28.90251,1.73615,14778.19434,166.82159,64.9923,41.67702,23.31528,1.19667,14785.92,235.21546,61746,61746,61746,2.65,1.19,50.23448,35.04251,15.19196,1.48694,16573.37775,193.34897,55.35685,37.96788,17.38897,1.85615,16567.41982,138.18372,48.42705,34.0103,14.41675,1.35667,16575.48,212.81399,92620,92620,92620,4,2,37.78385,24.50583,13.27802,1.92216,22763.74518,183.25667,44.52239,29.69937,14.82302,2.30615,22756.22124,140.0505,35.40616,22.67329,12.73287,1.78667,22766.4,198.50194
'06001436601',77183,77183,77183,2.65,1.19,39.61796,26.82597,12.79198,1.58932,16782.67969,229.85437,46.86727,32.804,14.06327,1.86222,16797.90982,171.39941,35.01428,23.02963,11.98465,1.41602,16773.0078,266.97618,11720,11720,11720,1,1,153.52738,104.21624,49.31114,0.82966,13322.21649,222.15516,167.92881,114.43035,53.49845,1.01222,13327.31829,144.75451,144.38176,97.72977,46.65199,0.71372,13318.97659,271.30841,29126,29126,29126,1,1,64.97257,42.38644,22.58613,1.02,13480.84522,203.06234,73.51903,49.15208,24.36695,1.19949,13485.854,123.67015,59.54514,38.08992,21.45521,0.90602,13477.66439,253.48032,58251,58251,58251,1,1,40.35357,27.79199,12.56157,1.16107,13695.45017,188.75819,45.10973,31.63833,13.4714,1.33516,13700.39454,107.41873,37.33317,25.34938,11.98379,1.05051,13692.31024,240.41279,61746,61746,61746,2,0,41.53911,33.21031,8.3288,1.13372,1843.12681,251.44106,51.48019,41.48051,9.99967,1.42222,1858.70612,185.82388,35.22603,27.95832,7.26771,0.95051,1833.23317,293.11123,32200,32200,32200,3,1,75.83137,50.0208,25.81057,1.39761,15086.65008,260.29645,83.86823,55.0667,28.80153,1.69222,15104.6726,206.35856,70.72757,46.81641,23.91117,1.21051,15075.20488,294.54969,61746,61746,61746,2.65,1.19,47.29612,31.67091,15.62521,1.54207,16537.39319,235.19277,54.11601,36.91839,17.19762,1.81222,16552.69297,176.99978,42.96515,28.33849,14.62666,1.37051,16527.67707,272.14821,92620,92620,92620,4,2,38.6,25.01389,13.58611,1.97984,22754.73958,226.84791,43.57247,28.87006,14.70242,2.26222,22777.39511,178.35672,35.44223,22.56503,12.8772,1.80051,22740.3522,257.64223
'06001436602',77183,77183,77183,2.65,1.19,36.38811,24.55295,11.83516,1.44077,15506.25505,295.96467,47.60606,33.73054,13.87553,1.8234,16620.3576,200.41851,32.69799,21.53401,11.16398,1.3149,15139.77395,327.39433,11720,11720,11720,1,1,143.70187,98.83967,44.8622,0.70359,12313.73228,291.84295,191.7636,138.86519,52.89841,0.9797,13312.5012,172.41667,127.89209,85.67339,42.2187,0.61276,11985.18987,331.12791,29126,29126,29126,1,1,63.69897,42.96488,20.73409,0.89203,12527.57228,273.81734,80.34163,56.26725,24.07437,1.1634,13492.1808,151.88198,58.22441,38.5891,19.63532,0.80276,12210.26684,313.92765,58251,58251,58251,1,1,40.56835,28.90954,11.65881,1.03955,12817.31168,258.7213,47.19387,33.84457,13.3493,1.3034,13735.2456,135.08088,38.38891,27.28618,11.10272,0.95276,12515.35974,299.39249,61746,61746,61746,2,0,37.61398,30.40506,7.20892,0.98411,813.01545,318.86519,52.40249,42.66155,9.74094,1.3834,1616.6304,213.48603,32.74934,26.37333,6.37602,0.85276,548.66842,353.52938,32200,32200,32200,3,1,75.78017,52.24337,23.53679,1.24814,13591.12634,325.05239,88.22508,59.84087,28.38421,1.6597,14806.3572,234.02072,71.68644,49.7442,21.94225,1.11276,13191.37934,354.99702,61746,61746,61746,2.65,1.19,43.87496,29.43031,14.44465,1.39824,15228.36356,299.69825,54.95979,37.9656,16.99419,1.7797,16362.4212,204.15209,40.22864,26.62265,13.60599,1.27276,14855.31829,331.12791,92620,92620,92620,4,2,35.30416,22.57997,12.72419,1.83163,21191.49267,290.32734,44.21862,29.69747,14.52115,2.2234,22494.6612,206.01888,32.37177,20.23868,12.13309,1.70276,20762.81882,318.06038
'06001436700',77183,77183,77183,2.65,1.19,40.59539,27.48742,13.10798,1.65961,16909.87778,191.50541,46.13811,32.07258,14.06553,1.84693,17280.5746,146.83839,34.57324,22.50564,12.0676,1.45608,16507.11646,240.03603,11720,11720,11720,1,1,166.84378,116.11429,50.7295,0.88513,13542.41048,179.38732,163.71792,109.69051,54.02741,1.00693,13887.66548,120.13062,170.24003,123.09371,47.14632,0.75278,13167.29165,243.76961,29126,29126,29126,1,1,71.98212,48.87251,23.1096,1.06992,13678.58985,159.36794,71.27695,46.83066,24.44629,1.18693,14004.62214,98.30187,72.74828,51.09098,21.65729,0.94278,13324.35646,225.7161,58251,58251,58251,1,1,40.3863,27.55479,12.83151,1.2115,13862.64194,144.73564,44.44801,30.93112,13.5169,1.32693,14162.66703,82.79483,35.97326,23.88642,12.08684,1.08608,13536.66532,212.03419,61746,61746,61746,2,0,42.33136,33.35639,8.97497,1.20523,2738.18657,210.83583,50.83669,40.55586,10.28082,1.40693,3210.27379,159.90592,33.09034,25.53417,7.55617,0.98608,2225.26481,266.17108,32200,32200,32200,3,1,76.26595,49.61986,26.64609,1.47564,15330.07037,222.49713,82.89482,53.84869,29.04613,1.68693,15768.42361,181.73467,69.06369,45.02524,24.03845,1.24608,14853.80051,266.78547,61746,61746,61746,2.65,1.19,47.64197,31.60347,16.0385,1.61481,16677.80991,196.21108,53.36376,36.09235,17.27141,1.80693,17059.81421,152.43876,41.42527,26.72631,14.69895,1.40608,16262.76304,243.76961,92620,92620,92620,4,2,41.0996,27.29202,13.80758,2.05002,22674.86973,190.62204,42.89411,28.2298,14.66431,2.24693,23075.34291,153.73282,39.14987,26.27313,12.87673,1.83608,22239.75646,230.70209
'06001436800',77183,77183,77183,2.65,1.19,43.12534,30.13759,12.98775,1.62426,16942.46574,218.12955,47.37535,32.97135,14.404,1.87073,17964.90294,168.92364,38.73171,27.20806,11.52365,1.36946,15885.47613,268.99833,11720,11720,11720,1,1,160.05785,109.83046,50.22739,0.84801,13666.6887,205.73175,178.59674,122.68052,55.91622,1.02073,14600.76713,140.92179,140.89245,96.54614,44.34631,0.66946,12701.04387,272.73191,29126,29126,29126,1,1,67.24408,44.3581,22.88598,1.03293,13806.05112,186.90312,74.5429,49.36537,25.17753,1.20073,14667.99994,120.38711,59.69861,39.18161,20.51699,0.85946,12914.97346,255.66699,58251,58251,58251,1,1,40.19131,27.46027,12.73104,1.17785,13993.97438,172.60893,45.65756,31.79371,13.86385,1.34073,14758.54823,104.90635,34.54034,22.98039,11.55996,1.00946,13203.5624,242.59946,61746,61746,61746,2,0,46.69766,37.9151,8.78256,1.16951,2647.74562,237.49255,52.35686,41.69225,10.66461,1.43073,3773.26805,181.99116,40.84722,34.0103,6.83692,0.89946,1484.1871,294.86956,32200,32200,32200,3,1,75.78097,49.41964,26.36133,1.43951,15318.18489,248.84838,85.12166,55.33724,29.78442,1.70073,16564.82496,202.52584,66.12463,43.30206,22.82257,1.16946,14029.41567,296.73635,61746,61746,61746,2.65,1.19,51.46204,35.57529,15.88675,1.57918,16708.01764,223.32244,54.7287,37.08912,17.63958,1.82073,17773.13153,173.97756,48.08499,34.0103,14.07469,1.32946,15606.90912,274.33488,92620,92620,92620,4,2,39.61385,25.89777,13.71608,2.01934,22663.95662,216.25712,43.9827,29.01684,14.96586,2.27073,23859.20434,174.524,35.09735,22.67329,12.42406,1.75946,21428.3165,259.40057
'06001436900',77183,77183,77183,2.65,1.19,40.51995,27.79091,12.72904,1.59311,16413.52724,237.1815,47.61813,33.35151,14.26662,1.88792,17081.45592,171.54631,35.8012,24.09431,11.70689,1.39712,15969.49932,280.81469,11720,11720,11720,1,1,144.75451,95.75388,49.00062,0.8339,13030.63432,228.67009,160.46043,105.63043,54.82999,1.04064,13634.90516,144.40912,134.31347,89.18812,45.12535,0.69647,12628.92508,284.68538,29126,29126,29126,1,1,67.50404,45.08331,22.42073,1.01991,13195.71122,209.4468,76.57344,51.75487,24.81856,1.22064,13776.04249,123.00979,61.47486,40.64817,20.82669,0.88647,12809.91661,266.90869,58251,58251,58251,1,1,39.5943,27.08138,12.51292,1.16592,13419.13561,194.9739,46.35194,32.62633,13.72561,1.36064,13967.16119,107.58101,35.10193,23.39519,11.70674,1.03647,13054.81729,253.07125,61746,61746,61746,2,0,42.60646,34.21693,8.38953,1.13778,1901.30029,258.44369,52.57292,42.16963,10.40328,1.44792,2607.04198,185.47848,35.98093,28.93011,7.05082,0.93161,1432.13492,306.94975,32200,32200,32200,3,1,75.00915,49.30281,25.70634,1.40578,14724.97717,267.26131,86.70763,57.36618,29.34145,1.72064,15476.25926,206.01317,67.2322,43.94241,23.28978,1.19647,14225.53729,307.97806,61746,61746,61746,2.65,1.19,48.25935,32.69089,15.56846,1.54981,16164.101,241.81575,54.99927,37.52717,17.4721,1.84064,16845.97462,177.14668,43.77877,29.47581,14.30296,1.35647,15710.80271,284.80667,92620,92620,92620,4,2,37.88534,24.37514,13.5102,1.98671,22215.62627,234.35915,44.20594,29.3548,14.85114,2.28792,22964.82629,178.51901,33.68351,21.06475,12.61877,1.78647,21717.57051,271.48075
'06001437000',77183,77183,77183,2.65,1.19,44.40789,30.48881,13.91908,1.7623,18328.57257,151.53696,46.72896,32.44658,14.28238,1.83834,18314.02791,142.73689,38.27789,25.3183,12.95959,1.56147,18366.98538,174.77816,11720,11720,11720,1,1,188.11946,133.49562,54.62384,0.95386,14993.25592,132.75239,175.86634,120.34444,55.52189,0.99262,15005.68252,115.42603,220.48028,168.22821,52.25207,0.85147,14960.43692,178.51174,29126,29126,29126,1,1,78.42043,53.71725,24.70318,1.13944,15110.80574,112.74192,73.46652,48.42536,25.04117,1.17464,15116.76,94.20037,91.50383,67.69328,23.81055,1.04647,15095.08038,161.71063,58251,58251,58251,1,1,45.3304,31.69085,13.63955,1.28081,15269.86901,97.53482,45.09625,31.28822,13.80803,1.31464,15267.07267,78.88998,45.9488,32.75421,13.19459,1.19147,15277.25423,146.77632,61746,61746,61746,2,0,48.02135,38.08541,9.93594,1.31406,3889.6932,168.69466,51.47193,41.03324,10.43869,1.39834,3889.34869,156.4954,38.90828,30.30013,8.60815,1.09147,3890.60308,200.91321,32200,32200,32200,3,1,84.48588,55.93353,28.55236,1.58442,16760.55327,184.10224,83.95839,54.47516,29.48323,1.67262,16757.76626,177.03008,85.87901,59.78512,26.09389,1.35147,16767.91385,202.78,61746,61746,61746,2.65,1.19,52.02474,34.97251,17.05222,1.71687,18106.605,156.49808,54.02791,36.50881,17.5191,1.79464,18095.8535,147.96118,46.73431,30.91511,15.8192,1.51147,18135,179.04425,92620,92620,92620,4,2,41.35159,26.81681,14.53478,2.15991,24166.09616,154.11694,43.42888,28.55869,14.87019,2.24262,24140.56369,149.82797,35.86544,22.21646,13.64898,1.94147,24233.52808,165.44421
