tractid,lep_Spanish,lep_French,lep_French_creole,lep_Italian,lep_Portuguese,lep_German,lep_Yiddish,lep_O_westGermanic,lep_Scandinavian,lep_Greek,lep_Russian,lep_Polish,lep_SerboCroatian,lep_O_Slavic,lep_Armenian,lep_Persian,lep_Gujarati,lep_Hindi,lep_Urdu,lep_O_Indic,lep_O_Indo,lep_Chinese,lep_Japanese,lep_Korean,lep_Cambodian,lep_Hmong,lep_Thai,lep_Laotian,lep_Vietnamese,lep_O_Asian,lep_Tagalog,lep_O_Pacific,lep_Navajo,lep_O_NorthAmerican,lep_Hungarian,lep_Arabic,lep_Hebrew,lep_Africanlang,lep_O_Unspecified,POB_UK_exclu_EnglandScotland,POB_England,POB_Scotland,POB_Ireland,POB_Denmark,POB_Norway,POB_Sweden,POB_Other_Northern_Europe,POB_Austria,POB_Belgium,POB_France,POB_Germany,POB_Netherlands,POB_Switzerland,POB_Other_Western_Europe,POB_Greece,POB_Italy,POB_Portugal,POB_Spain,POB_Other_Southern_Europe,POB_Albania,POB_Belarus,POB_Bulgaria,POB_Croatia,POB_Czechoslovakia,POB_Hungary,POB_Latvia,POB_Lithuania,POB_Macedonia,POB_Moldova,POB_Poland,POB_Romania,POB_Russia,POB_Ukraine,POB_Bosnia_and_Herzegovina,POB_Yugoslavia,POB_Serbia,POB_Other_Eastern_Europe,POB_China_exclu_HK_Taiwan,POB_HongKong,POB_Taiwan,POB_Japan,POB_Korea,POB_Other_Eastern_Asia,POB_Afghanistan,POB_Bangladesh,POB_India,POB_Iran,POB_Kazakhstan,POB_Nepal,POB_Pakistan,POB_Sri_Lanka,POB_Uzbekistan,POB_Other_South_Central_Asia,POB_Cambodia,POB_Indonesia,POB_Laos,POB_Malaysia,POB_Burma,POB_Philippines,POB_Singapore,POB_Thailand,POB_Vietnam,POB_Other_South_Eastern_Asia,POB_Iraq,POB_Israel,POB_Jordan,POB_Kuwait,POB_Lebanon,POB_Saudi_Arabia,POB_Syria,POB_Yemen,POB_Turkey,POB_Armenia,POB_Other_Western_Asia,POB_Eritrea,POB_Ethiopia,POB_Kenya,POB_Other_Eastern_Africa,POB_Cameroon,POB_Other_Middle_Africa,POB_Egypt,POB_Morocco,POB_Sudan,POB_Other_Northern_Africa,POB_South_Africa,POB_Other_Southern_Africa,POB_Cape_Verde,POB_Ghana,POB_Liberia,POB_Nigeria,POB_Sierra_Leone,POB_Other_Western_Africa,POB_Australia,POB_other_AusNewzealand_sub,POB_Fiji,POB_Bahamas,POB_Barbados,POB_Cuba,POB_Dominica,POB_Dominican_Republic,POB_Grenada,POB_Haiti,POB_Jamaica,POB_StVincent_grenadines,POB_Trinidad_and_Tobago,POB_West_Indies,POB_Other_Caribbean,POB_Mexico,POB_Belize,POB_Costa_Rica,POB_El_Salvador,POB_Guatemala,POB_Honduras,POB_Nicaragua,POB_Panama,POB_Other_Central_America,POB_Argentina,POB_Bolivia,POB_Brazil,POB_Chile,POB_Colombia,POB_Ecuador,POB_Guyana,POB_Peru,POB_Uruguay,POB_Venezuela,POB_Other_South_America,POB_Canada,POB_Other_Northern_America,pct_ba,pct_poor_ns,lbrfrc_rate,runemply,pct_welfare,pov_idx,lbr_idx,haz_idx,tcost_idx,trans_idx,hh_tot_1_m_hus_pb,hh_white_1_m_hus_pb,hh_black_1_m_hus_pb,hh_amer_ind_1_m_hus_pb,hh_ai_pi_1_m_hus_pb,hh_hisp_1_m_hus_pb,hh_othr_race_1_m_hus_pb,hh_tot_husholds,hh_white_all,hh_black_all,hh_ai_pi_all,hh_amer_ind_all,hh_hisp_all,hh_othr_race_all,hh_tot_1_m_sv_hus_pb,hh_white_1_m_hus_pb_sv,hh_black_1_m_hus_pb_sv,hh_amer_ind_1_m_hus_pb_sv,hh_ai_pi_1_m_hus_pb_sv,hh_hisp_1_m_hus_pb_sv,hh_othr_race_1_m_hus_pb_sv,hh_hhsize_lt5_fam_1_m_pb,hh_hhsize_5m_fam_1_m_pb,hh_not_fam_1_m_pb,hh_hhsize_lt5_fam_tot,hh_hhsize_5m_fam_tot,hh_not_fam_tot,hh_white_severe_burden,hh_black_severe_burden,hh_hisp_severe_burden,hh_other_severe_burden,hh_ai_severe_burden,hh_ai_pi_severe_burden,hh_all_severe_burden,hh_size_lt5_fam_sev_burden,hh_not_fam_sev_burden,hh_size_5more_fam_sev_burden,hh_perc_1_m_hus_pb,hh_perc_white_1_m_hus_pb,hh_perc_black_1_m_hus_pb,hh_perc_ai_pi_1_m_hus_pb,hh_perc_amer_ind_1_m_hus_pb,hh_perc_hisp_1_m_hus_pb,hh_perc_othr_race_1_m_hus_pb,hh_perc_1_m_sv_hus_pb,hh_perc_white_1_m_hus_pb_sv,hh_perc_black_1_m_hus_pb_sv,hh_perc_ai_pi_1_m_hus_pb_sv,hh_perc_amer_ind_1_m_hus_pb_sv,hh_perc_hisp_1_m_hus_pb_sv,hh_perc_o_race_1_m_hus_pb_sv,hh_perc_hhsize_lt5_fam_1_m_pb,hh_perc_hhsize_5m_fam_1_m_pb,hh_perc_not_fam_1_m_pb,hh_perc_all_sev_burden,hh_perc_white_severe_burden,hh_perc_black_severe_burden,hh_perc_ai_pi_severe_burden,hh_perc_ai_severe_burden,hh_perc_hisp_severe_burden,hh_perc_other_severe_burden,hh_perc_hh_lt5_fam_sev_burden,hh_perc_hh_5more_fam_sev_burden,hh_perc_not_fam_sev_burden,Pop_with_disability_5_17,Pop_disability_18_64,Pop_Disability_over64,Total_Hear,Total_Vision,Total_Cognitive,Total_Ambulatory,Total_Self_Care,Total_Indep_Living,perc_disabled_age_5_17,perc_disabled_age_18_64,perc_disabled_age_over64,perc_Total_Hear,perc_Total_Vision,perc_Total_Cognitive,perc_Total_Ambulatory,perc_Total_Self_Care,perc_Total_Indep_Living,white_2000,black_2000,native_2000,asian_pi_2000,hisp_2000,white_1990,black_1990,native_1990,asian_pi_1990,hisp_1990,Male_2000,Female_2000,age_under18_2000,age_18_64_2000,age_over64_2000,Male_1990,Female_1990,age_under18_1990,age_18_64_1990,age_over64_1990,Fam_w_Children_2000,Fam_w_Children_1990,perc_white_2000,perc_black_2000,perc_native_2000,perc_asian_pi_2000,perc_hispanic_2000,perc_male_2000,perc_female_2000,perc_age_under18_2000,perc_age_18_64_2000,perc_age_over64_2000,perc_white_1990,perc_black_1990,perc_native_1990,perc_asian_pi_1990,perc_hispanic_1990,perc_male_1990,perc_female_1990,perc_age_under18_1990,perc_age_18_64_1990,perc_age_over64_1990,pct_Fam_w_Children_2000,pct_Fam_w_Children_1990,RCAP_10,RCAP_00,RCAP_90,pct_no_2010,pct_lep_2010,pct_no_2000,pct_lep_2000,pct_no_1990,pct_lep_1990,num_no_2010,num_lep_2010,num_no_2000,num_lep_2000,num_no_1990,num_lep_1990,USPS,POP10,HU10,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                  ,hispanic,white,black,american_indian,asian,pac_islander,other_races,two_races,hh_type1_h,hh_type1_t
6075042800,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,7,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,92,42,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.79009434,0.0096517,0.685438455,0.031609195,0,97,90,16,92,92,285,179,0,0,95,15,0,885,698,10,145,0,30,4,195,100,0,0,79,15,0,225,30,30,649,50,190,100,0,15,0,0,65,180,129,29,19,32.20338983,25.64469914,0,65.51724138,,50,0,22.03389831,14.32664756,0,54.48275862,,50,0,34.66872111,60,15.78947368,20.33898305,14.32664756,0,44.82758621,,50,0,19.87673344,38,15.2631579,0,24,157,50,9,43,99,16,76,0,1.166747691,7.632474477,2.430724356,0.437530384,2.090422946,4.812834225,0.777831794,3.694701021,1873,18,8,468,76,1927,13,3,424,80,1195,1380,659,1482,434,1197,1297,467,1534,493,291,248,76.41778866,0.734394125,0.326397389,19.09424725,3.100775194,46.40776699,53.59223301,25.59223301,57.55339806,16.85436893,78.42897843,0.529100529,0.122100122,17.25681726,3.256003256,47.99518845,52.00481155,18.72493986,61.50761828,19.76744186,42.98375185,36.63220089,0,0,0,13.2996633,6.397306397,20.03883495,6.524271845,18.24378508,5.012028869,316,152,516,168,455,125,CA,2376,1008,551516,302821,0.213,0.117,37.7880433,-122.4885865,6.3,69.9,0.6,0,17.7,0.8,0,4.6,36.67367,13.43351
6075045100,17,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,707,0,24,0,0,0,0,80,0,61,18,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,30,0,0,95,0,25,0,0,640,127,22,116,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,61,0,19,137,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576048951,0.050131349,0.838972431,0.064953109,0.022482894,75,88,16,99,97,970,469,60,0,385,30,20,2090,879,85,945,0,75,90,600,229,60,0,285,30,0,435,40,490,835,40,1210,200,60,20,0,0,265,545,269,265,15,46.41148325,53.35608646,70.58823529,40.74074074,,40,22.22222222,28.70813397,26.0523322,70.58823529,30.15873016,,40,0,52.09580838,100,40.49586777,26.07655502,22.75312856,70.58823529,28.04232804,,26.66666667,0,32.21556886,37.5,21.90082645,16,264,335,202,177,256,338,182,279,0.352733686,5.82010582,7.385361552,4.453262787,3.902116402,5.643738977,7.451499118,4.012345679,6.150793651,2057,156,12,2635,208,1794,218,7,2565,198,2476,2626,721,3727,654,2384,2410,803,3383,608,392,400,40.31752254,3.057624461,0.235201882,51.64641317,4.076832615,48.52998824,51.47001176,14.13171305,73.0497844,12.81850255,37.42177722,4.547350855,0.146015853,53.50438048,4.130162703,49.7288277,50.2711723,16.7501043,70.56737589,12.68251982,38.88888889,38.05899144,0,0,0,31.36509207,20.05604484,46.02116817,34.7118777,44.34710054,31.76887776,1567,1002,2348,1771,2126,1523,CA,4996,2290,384304,0,0.148,0,37.777583,-122.4613476,5.5,39.9,1.6,0,49.1,0,0.8,3.1,35.44412,9.94194
6075045200,0,21,0,0,0,0,0,0,18,0,206,12,0,0,24,0,0,0,0,0,0,1040,114,106,0,0,47,0,140,50,19,0,0,0,0,0,0,0,0,33,15,0,11,0,0,0,0,0,0,35,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,123,32,11,15,0,93,786,139,145,96,206,50,0,0,19,0,0,0,0,0,0,0,0,0,0,47,38,77,15,27,233,0,24,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,17,0,0,69,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,39,0,14,0,0.527525711,0.077671402,0.803410475,0.066239911,0.004975124,61,80,13,98,96,1255,505,20,0,625,110,15,2760,1285,20,1225,0,140,100,745,265,0,0,379,110,0,555,19,680,1375,49,1335,260,0,110,0,0,255,625,320,315,0,45.47101449,39.2996109,100,51.02040816,,78.57142857,15,26.99275362,20.62256809,0,30.93877551,,78.57142857,0,40.36363636,38.7755102,50.93632959,22.64492754,20.23346304,0,20.81632653,,78.57142857,0,23.27272727,0,23.59550562,0,302,444,105,74,221,540,223,352,0,4.617737003,6.788990826,1.605504587,1.131498471,3.379204893,8.256880734,3.409785933,5.382262997,2967,132,28,3229,287,3074,254,19,3438,364,3111,3584,1033,4618,1044,3444,3719,1223,5002,938,524,537,44.31665422,1.971620612,0.418222554,48.23002241,4.28678118,46.46751307,53.53248693,15.42942494,68.97684839,15.59372666,42.90898939,3.545505304,0.265214964,47.98994975,5.080960357,48.08041324,51.91958677,17.07385174,69.83107637,13.0950719,36.23789765,38.54989232,0,0,0,40.36144578,27.75718258,38.47647498,27.05003734,42.02149937,31.76043557,2613,1797,2576,1811,3010,2275,CA,6474,2980,591101,0,0.228,0,37.7771137,-122.467999,5,40.7,0.6,0.3,46.5,0.8,0.7,5.3,35.77116,10.32726
6075047600,17,0,0,0,0,0,33,0,0,0,280,0,0,0,0,0,0,0,0,0,0,998,62,217,0,0,12,0,28,23,11,0,0,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,105,11,14,0,12,0,0,0,12,0,13,246,66,0,0,0,0,618,35,30,74,279,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,28,48,0,12,324,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13,12,0.455774247,0.072628828,0.866489832,0.043672298,0.023853211,63,88,20,98,96,980,545,0,0,399,30,0,2225,1205,0,869,0,75,90,510,229,0,0,264,10,0,350,80,550,1070,120,1035,144,0,10,0,0,230,384,193,175,20,44.04494382,45.22821577,,45.91484465,,40,0,22.92134832,19.00414938,,30.37974684,,13.33333333,0,32.71028037,66.66666667,53.14009662,17.25842697,11.95020747,,26.46720368,,13.33333333,0,18.03738318,16.66666667,16.90821256,14,117,464,281,134,207,361,110,332,0.257969412,2.155887231,8.549843376,5.177814631,2.469135803,3.814262023,6.651925557,2.026902524,6.117560346,2265,107,26,2782,202,2246,104,14,2825,217,2512,2919,789,3778,864,2446,2984,901,3741,788,441,502,41.7050267,1.970171239,0.478733198,51.22445222,3.719388695,46.25299208,53.74700792,14.52771129,69.56361628,15.90867244,41.36279926,1.915285451,0.257826888,52.02578269,3.996316759,45.04604052,54.95395948,16.59300184,68.89502762,14.51197053,36.20689655,41.11384111,0,0,0,42.72921939,32.7233794,42.27582397,27.06683852,40.33149171,27.88213628,2195,1681,2296,1470,2190,1514,CA,5137,2338,530695,0,0.205,0,37.7767698,-122.475543,5.5,41.1,0.3,0,50.4,0.3,0.3,2.2,30.19998,10.57588
6075047701,59,0,0,0,24,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,618,8,19,0,0,44,0,151,0,9,16,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,26,100,0,0,0,0,578,96,56,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,56,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,25,0,0,22,0,32,0,0,0,0,0,0,0,0,0,0,0.506745071,0.06016178,0.901807724,0.07776873,0.026912929,70,88,21,98,96,755,259,14,0,370,95,10,1865,689,94,929,14,109,14,340,94,10,0,158,60,10,320,95,340,800,125,940,74,10,25,10,0,130,249,112,125,10,40.48257373,37.59071118,14.89361702,39.8277718,0,87.1559633,71.42857143,18.230563,13.64296081,10.63829787,17.00753498,0,55.04587156,71.42857143,40,76,36.17021277,13.35120643,10.74020319,10.63829787,13.99354144,0,22.93577982,71.42857143,14,8,13.29787234,7,168,209,110,87,186,241,90,198,0.173181593,4.156358239,5.170707571,2.721425037,2.152399802,4.601682336,5.962394854,2.226620485,4.898565067,1910,73,13,2308,258,1705,65,6,2152,178,2234,2384,681,3147,790,1908,2208,610,2858,648,373,316,41.35989606,1.580770897,0.281507146,49.9783456,5.586834127,48.37592031,51.62407969,14.74664357,68.14638372,17.10697272,41.42371234,1.57920311,0.145772595,52.28377065,4.324586978,46.35568513,53.64431487,14.8202138,69.43634597,15.74344023,35.86538462,33.36853221,0,0,0,36.36363636,22.86571297,50.25985275,35.05846687,45.69970846,29.76190476,1576,991,2321,1619,1881,1225,CA,4334,2019,363722,0,0.14,0,37.7782506,-122.4840627,12.1,28.4,1.8,0.4,49.6,1.7,0,6,28.12872,10.61075
6075047702,10,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,689,33,47,0,0,0,0,47,67,0,12,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,21,8,12,16,0,0,12,0,0,0,0,24,0,0,0,21,0,0,0,36,0,0,47,37,0,9,9,39,622,71,9,56,103,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,75,36,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,0,0.545337206,0.070948469,0.804611176,0.04512958,0.011479592,64,86,19,97,96,565,290,0,10,239,4,25,1570,709,0,769,10,14,54,365,180,0,10,144,4,25,200,15,345,978,45,534,165,0,4,25,10,105,309,80,239,0,35.98726115,40.90267983,,31.0793238,100,28.57142857,46.2962963,23.24840764,25.38787024,,18.72561769,100,28.57142857,46.2962963,20.44989775,33.33333333,64.60674157,19.68152866,23.27221439,,13.65409623,100,28.57142857,46.2962963,8.1799591,0,44.75655431,7,212,156,112,99,88,169,56,250,0.177484787,5.37525355,3.955375254,2.839756592,2.510141988,2.231237323,4.284989858,1.419878296,6.338742394,1580,70,18,2106,152,1656,63,6,2090,172,1931,2015,630,2653,663,1853,2146,593,2776,630,297,308,40.04054739,1.773948302,0.456158135,53.37050177,3.852002027,48.93563102,51.06436898,15.96553472,67.23264065,16.80182463,41.4,1.575,0.15,52.25,4.3,46.33658415,53.66341585,14.82870718,69.41735434,15.75393849,34.375,33.44191097,0,0,0,38.96443515,26.15062762,43.89254942,34.21186011,45.68642161,29.78244561,1490,1000,1732,1350,1827,1191,CA,3824,1667,352786,0,0.136,0,37.7744602,-122.4837889,3.3,40.9,0.7,0.1,51.2,0,1.6,2.1,30.48171,11.23545
6075047801,30,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,18,904,29,32,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,19,18,0,18,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,0,0,42,163,0,0,0,41,674,333,58,45,16,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,48,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.475663717,0.073341677,0.873956961,0.137824747,0.023224044,63,66,30,96,95,755,295,0,0,400,55,0,1625,710,0,760,0,85,60,385,175,0,0,195,15,0,360,125,265,790,190,645,175,0,15,0,0,180,370,110,170,90,46.46153846,41.54929578,,52.63157895,,64.70588235,0,23.69230769,24.64788732,,25.65789474,,17.64705882,0,45.56962025,65.78947368,41.08527132,22.76923077,24.64788732,,23.68421053,,17.64705882,0,13.92405063,47.36842105,26.35658915,0,301,286,169,92,229,301,110,241,0,7.352222765,6.985832926,4.127992184,2.247191011,5.593551539,7.352222765,2.686858818,5.88666341,1763,72,15,2110,173,1710,62,15,2026,186,2028,2231,643,2811,805,1909,2094,651,2644,710,72,307,42.24778337,1.725377426,0.359453631,50.56314402,4.145698538,47.61681146,52.38318854,15.09744071,66.00140878,18.90115051,42.70729271,1.548451549,0.374625375,50.5994006,4.645354645,47.67732268,52.2977023,16.25874126,66.03396603,17.73226773,31.85840708,33.22510823,0,0,0,45.89263421,31.93508115,47.61681146,29.72528763,44.40559441,31.09390609,1838,1279,2028,1266,1778,1245,CA,4005,1770,475941,0,0.184,0,37.7758371,-122.4921143,4.5,37.3,1.3,0,50.5,0.3,0.7,5.4,30.84245,11.70134
6075047802,7,30,0,0,0,15,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,38,0,0,0,0,0,25,0,0,0,0,66,0,0,0,0,24,0,0,0,0,0,5,27,0,0,0,0,504,155,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,565,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553535354,0.019995605,0.855087359,0.061476901,0.012269939,92,89,31,97,96,660,300,25,0,335,0,0,1635,725,25,850,0,0,35,380,105,0,0,265,0,0,175,110,370,560,210,860,105,0,0,0,0,185,290,85,180,25,40.36697248,41.37931035,100,39.41176471,,,0,23.24159021,14.48275862,0,31.17647059,,,0,31.25,52.38095238,43.02325581,17.73700306,14.48275862,0,21.76470588,,,0,15.17857143,11.90476191,20.93023256,30,168,149,155,153,160,216,146,172,0.737825873,4.131824889,3.66453517,3.812100344,3.762911953,3.935071323,5.312346286,3.590752582,4.230201672,1527,63,13,1827,149,1481,54,13,1754,161,1756,1933,557,2435,697,1654,1814,563,2289,614,232,265,42.2406639,1.742738589,0.359612725,50.53941909,4.121715076,47.60097587,52.39902413,15.0989428,66.00704798,18.89400922,42.70472895,1.557093426,0.374855825,50.57670127,4.642445213,47.70695126,52.32189213,16.23882319,66.02249784,17.70983559,36.59305994,33.08364544,0,0,0,51.0940919,27.95404814,47.60097587,29.7099485,44.41880588,31.09316412,1868,1022,1756,1096,1540,1078,CA,3656,1617,339465,0,0.131,0,37.779204,-122.497393,3.5,30.1,3.1,0,61.5,0,0,1.9,27.39356,11.08201
6075047901,29,0,0,0,0,13,0,16,0,0,258,0,0,0,0,0,0,0,0,0,0,1211,55,72,0,11,0,0,69,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,15,0,0,0,0,50,0,0,0,0,0,0,41,0,0,14,0,0,22,20,0,0,0,0,0,14,141,206,0,10,0,36,999,116,25,68,61,0,0,0,0,0,0,0,0,0,0,0,0,56,0,70,0,36,0,0,291,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,47,0,0,49,0,0,0,0,0,0,0,25,0,29,0,0,0,0,0,0,0,0,0.445442635,0.038518961,0.830854229,0.084547409,0.025749424,82,72,23,96,94,1095,340,40,0,510,210,0,2590,1215,120,925,0,240,85,495,120,10,0,275,95,0,675,25,395,1520,95,965,105,10,55,0,0,195,365,200,170,0,42.27799228,27.9835391,33.33333333,55.13513514,,87.5,0,19.11196911,9.87654321,8.333333333,29.72972973,,39.58333333,0,44.40789474,26.31578947,40.93264249,14.09266409,8.641975309,8.333333333,21.08108108,,22.91666667,0,13.15789474,0,17.61658031,13,246,432,245,170,278,338,226,344,0.206578738,3.909105355,6.86477038,3.893214683,2.70141427,4.417606865,5.371047195,3.591291912,5.466391228,2846,215,30,3074,267,3281,246,20,2990,358,3181,3359,888,4515,1137,3286,3621,1055,4612,1240,506,582,43.51681957,3.287461774,0.458715596,47.0030581,4.082568807,48.63914373,51.36085627,13.57798165,69.03669725,17.3853211,47.49565721,3.561088593,0.289519398,43.28314997,5.182397221,47.56803706,52.41748697,15.27214823,66.76317313,17.95020266,35.75971731,36.375,0,0,0,39.65625,27.09375,43.82262997,28.31804281,43.87666474,30.44296468,2538,1734,2866,1852,3031,2103,CA,6400,2893,1166594,4096057,0.45,1.581,37.7824907,-122.5098633,6.7,37.8,4.7,0.3,43.7,0.3,0,6.6,28.00551,12.10357
6075047902,51,0,0,0,17,0,0,0,0,0,126,10,0,0,0,0,0,0,0,0,0,391,15,30,0,0,0,0,0,47,287,0,0,0,0,0,0,0,0,34,11,0,11,0,7,0,0,0,0,0,10,0,17,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,0,10,0,85,64,0,0,0,38,321,85,17,76,38,0,0,0,74,13,25,0,0,0,0,0,0,2,0,0,69,324,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,39,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,21,0,0.583044437,0.077109733,0.874662553,0.063296178,0,61,92,27,96,95,545,255,0,0,205,70,25,1550,760,15,570,0,104,100,330,145,0,0,165,10,15,330,65,160,755,100,700,145,0,0,15,0,125,285,150,109,25,35.16129032,33.55263158,0,35.96491228,,67.30769231,25,21.29032258,19.07894737,0,28.94736842,,9.615384615,15,43.70860927,65,22.85714286,18.38709677,19.07894737,0,21.92982456,,0,15,19.86754967,25,15.57142857,0,74,199,83,48,138,152,70,175,0,2.023516544,5.441618813,2.269619907,1.312551272,3.773584906,4.15641236,1.914137271,4.785343178,1716,54,21,1576,147,1181,88,7,1076,128,1706,1672,529,2352,497,1184,1304,380,1661,447,299,210,48.48827352,1.525854761,0.593387963,44.53235377,4.153715739,50.50325637,49.49674364,15.66015394,69.62699822,14.71284784,47.46784566,3.536977492,0.281350482,43.24758842,5.144694534,47.58842444,52.41157556,15.2733119,66.76045016,17.96623794,36.37469586,36.45833333,0,0,0,44.48529412,27.54524887,40.1124926,22.82415631,43.89067524,30.42604502,1573,974,1355,771,1092,757,CA,3536,1631,397739,0,0.154,0,37.7791834,-122.5039633,4.8,45.9,0.5,0,43.1,0,3.4,2.3,27.75245,11.61888
